Month,Year,WPI,Rainfall,Rainfall_Deviation,Flood_Flag
8,2018,172.7,277.6,30.230555555555583,False
8,2018,172.7,444.3,196.93055555555557,False
8,2018,172.7,84.4,-162.96944444444443,False
8,2018,172.7,105.2,-142.16944444444442,False
8,2018,172.7,254.9,7.530555555555566,False
8,2018,172.7,220.9,-26.469444444444434,False
8,2018,172.7,40.4,-206.96944444444443,False
8,2018,172.7,151.6,-95.76944444444445,False
8,2018,172.7,233.3,-14.069444444444429,False
8,2018,172.7,294.7,47.33055555555555,False
8,2018,172.7,181.4,-65.96944444444443,False
8,2018,172.7,72.3,-175.06944444444446,False
8,2018,172.7,537.9,290.53055555555557,True
8,2018,172.7,183.4,-63.969444444444434,False
8,2018,172.7,207.9,-39.469444444444434,False
8,2018,172.7,258.0,10.63055555555556,False
8,2018,172.7,436.3,188.93055555555557,False
8,2018,172.7,210.2,-37.16944444444445,False
8,2018,172.7,282.8,35.43055555555557,False
8,2018,172.7,53.0,-194.36944444444444,False
8,2018,172.7,67.4,-179.96944444444443,False
8,2018,172.7,925.1,677.7305555555556,True
8,2018,172.7,89.5,-157.86944444444444,False
8,2018,172.7,200.2,-47.16944444444445,False
8,2018,172.7,822.5,575.1305555555556,True
8,2018,172.7,124.4,-122.96944444444443,False
9,2018,181.7,395.9,148.53055555555554,False
9,2018,181.7,287.0,39.63055555555556,False
9,2018,181.7,297.0,49.63055555555556,False
9,2018,181.7,157.9,-89.46944444444443,False
9,2018,181.7,416.2,168.83055555555555,False
9,2018,181.7,180.6,-66.76944444444445,False
9,2018,181.7,286.3,38.93055555555557,False
9,2018,181.7,146.4,-100.96944444444443,False
9,2018,181.7,109.4,-137.96944444444443,False
9,2018,181.7,123.9,-123.46944444444443,False
9,2018,181.7,165.2,-82.16944444444445,False
9,2018,181.7,205.0,-42.36944444444444,False
9,2018,181.7,131.6,-115.76944444444445,False
9,2018,181.7,212.0,-35.36944444444444,False
9,2018,181.7,243.3,-4.069444444444429,False
9,2018,181.7,111.5,-135.86944444444444,False
9,2018,181.7,19.5,-227.86944444444444,False
9,2018,181.7,140.0,-107.36944444444444,False
9,2018,181.7,163.2,-84.16944444444445,False
9,2018,181.7,149.2,-98.16944444444445,False
9,2018,181.7,46.9,-200.46944444444443,False
9,2018,181.7,14.3,-233.06944444444443,False
9,2018,181.7,118.7,-128.66944444444442,False
9,2018,181.7,52.1,-195.26944444444445,False
9,2018,181.7,31.4,-215.96944444444443,False
9,2018,181.7,84.0,-163.36944444444444,False
9,2018,181.7,140.7,-106.66944444444445,False
9,2018,181.7,94.0,-153.36944444444444,False
9,2018,181.7,81.7,-165.66944444444442,False
9,2018,181.7,102.2,-145.16944444444442,False
9,2018,181.7,104.8,-142.56944444444446,False
9,2018,181.7,89.3,-158.06944444444446,False
9,2018,181.7,69.8,-177.56944444444446,False
9,2018,181.7,106.7,-140.66944444444442,False
9,2018,181.7,85.6,-161.76944444444445,False
9,2018,181.7,74.4,-172.96944444444443,False
